applicant_id,age,gender,marital_status,city_tier,state,employment_type,bank_account_vintage_years,monthly_income_inr,existing_loans_count,existing_emi_monthly_inr,credit_utilization_ratio_pct,num_credit_inquiries_last_6m,late_payments_last_12m,loan_amount_requested_inr,loan_tenure_months,loan_purpose,collateral_provided,cibil_score,interest_rate_offered_pct,default_risk_score,default_flag
APP109346,28,Male,Married,Tier 1,Rajasthan,Salaried - PSU,10.5,29600,1,5200.0,78.0,1.0,3,276000,60,Personal Expense,No,607,20.77,11.79,0
APP113269,36,Male,Married,Tier 3,Bihar,Salaried - Private,1.5,20900,0,,40.3,0.0,0,51000,24,Wedding,Yes,633,20.86,0.22,0
APP113537,29,Female,Single,Tier 1,Maharashtra,Business Owner,0.5,71500,0,12300.0,37.6,1.0,3,100000,12,Wedding,No,656,17.94,2.11,0
APP122264,48,Male,Married,Tier 2,Kerala,Salaried - Private,7.0,35300,2,6500.0,29.4,2.0,2,48000,12,Personal Expense,No,704,14.55,0.38,0
APP110964,49,Male,Married,Tier 1,Bihar,Salaried - Private,0.5,32900,0,6500.0,15.2,1.0,2,58000,24,Wedding,No,692,15.01,0.87,0
APP124412,26,Male,Married,Tier 3,Madhya Pradesh,Salaried - Government,0.9,15000,0,5200.0,50.0,0.0,1,155000,72,Personal Expense,No,615,23.45,6.36,0
APP113675,49,Female,Married,Tier 3,Telangana,Salaried - Government,5.7,47600,2,10500.0,45.9,0.0,0,173000,36,Wedding,Yes,706,13.81,0.04,0
APP119374,34,Male,Married,Tier 1,Punjab,Salaried - Government,0.5,65100,0,21500.0,52.8,1.0,2,241000,36,Personal Expense,No,577,21.78,4.32,0
APP121953,21,Female,Married,Tier 3,Haryana,Business Owner,4.0,22800,1,5600.0,32.6,1.0,1,285000,48,Business Expansion,No,645,21.86,3.39,0
APP116299,42,Female,Married,Tier 1,Telangana,Salaried - PSU,6.2,119500,0,12200.0,32.2,1.0,1,129000,24,Personal Expense,No,655,17.18,0.19,0
APP100645,34,Female,Married,Tier 3,Gujarat,Salaried - PSU,7.6,35700,0,11100.0,25.2,1.0,1,174000,36,Vehicle Purchase,No,646,22.51,3.41,0
APP111749,25,Female,Married,Tier 2,Rajasthan,Business Owner,15.3,26500,0,4000.0,35.8,3.0,1,128000,60,Wedding,Yes,650,18.26,0.21,0
APP109587,34,Female,Married,Tier 2,Tamil Nadu,Salaried - Government,11.3,31900,0,9400.0,63.1,0.0,3,257000,48,Education,No,554,21.18,29.08,0
APP116648,38,Male,Married,Tier 2,Gujarat,Salaried - Private,2.3,35100,1,9300.0,57.4,2.0,2,126000,12,Education,No,529,21.87,6.5,0
APP111739,37,Female,Widowed,Tier 3,Rajasthan,Salaried - Private,1.8,17500,1,2800.0,72.6,4.0,1,89000,60,Medical Emergency,No,540,20.66,15.21,0
APP115036,41,Female,Married,Tier 1,Madhya Pradesh,Salaried - Private,4.5,26600,1,3700.0,67.1,0.0,0,214000,48,Home Renovation,No,623,21.13,0.54,0
APP100226,58,Female,Married,Tier 1,West Bengal,Salaried - Private,6.0,47900,0,7000.0,69.1,1.0,3,76000,12,Medical Emergency,No,516,25.88,19.23,0
APP103864,21,Other,Married,Tier 2,West Bengal,Salaried - PSU,2.1,56300,1,1600.0,73.8,1.0,4,61000,12,Medical Emergency,Yes,520,23.89,1.65,0
APP110592,47,Female,Married,Tier 1,West Bengal,Salaried - Private,1.7,77500,0,3800.0,37.0,3.0,0,139000,36,Business Expansion,Yes,630,19.09,0.26,0
APP123329,43,Male,Single,Tier 1,Delhi NCR,Self-Employed Professional,0.5,64300,1,11700.0,0.0,3.0,0,294000,36,Debt Consolidation,No,726,14.36,0.4,0
APP124759,45,Male,Married,Tier 2,Andhra Pradesh,Self-Employed Professional,0.9,35300,1,10500.0,44.2,2.0,3,127000,48,Personal Expense,No,581,22.4,11.05,0
APP116154,50,Other,Married,Tier 2,Kerala,Salaried - Private,3.0,23900,0,3200.0,22.2,0.0,2,134000,72,Vehicle Purchase,No,677,18.01,0.14,0
APP120095,25,Male,Single,Tier 3,Telangana,Salaried - Private,3.3,18200,1,4800.0,61.3,1.0,2,59000,48,Education,No,537,21.53,9.94,0
APP108438,44,Male,Married,Tier 2,Uttar Pradesh,Salaried - Private,0.6,12000,2,2900.0,32.5,0.0,1,135000,60,Personal Expense,No,654,17.54,2.5,0
APP101529,41,Female,Married,Tier 1,Karnataka,Business Owner,2.9,76000,0,4200.0,59.3,1.0,3,122000,48,Home Renovation,No,553,20.44,5.48,0
APP124456,61,Female,Widowed,Tier 1,Tamil Nadu,Salaried - Private,4.8,97300,2,23400.0,64.2,0.0,2,265000,48,Debt Consolidation,No,583,22.71,7.18,0
APP100923,30,Other,Single,Tier 2,Gujarat,Salaried - Government,13.7,12000,1,2200.0,39.5,1.0,2,101000,12,Wedding,Yes,636,24.11,0.95,0
APP122221,35,Female,Married,Tier 2,Maharashtra,Salaried - Government,,45700,1,12800.0,5.8,3.0,1,430000,48,Vehicle Purchase,No,631,25.07,6.07,0
APP120748,41,Male,Widowed,Tier 2,Rajasthan,Salaried - PSU,1.8,75300,1,15100.0,48.3,2.0,2,85000,36,Medical Emergency,No,551,19.79,3.15,0
APP117053,58,Male,Divorced,Tier 3,Bihar,Salaried - Private,0.5,55400,1,16100.0,35.3,1.0,1,312000,60,Debt Consolidation,Yes,652,17.02,0.48,0
APP119988,42,Male,Married,Tier 3,Andhra Pradesh,Salaried - Private,1.3,26400,3,11100.0,29.3,2.0,1,62000,12,Medical Emergency,No,597,22.83,9.73,0
APP121492,29,Male,Single,Tier 2,Tamil Nadu,Self-Employed Professional,7.9,46500,2,15300.0,50.1,1.0,1,75000,36,Home Renovation,No,615,22.75,3.46,0
APP110102,33,Male,Married,Tier 1,Kerala,Business Owner,4.8,31100,1,12600.0,52.1,1.0,4,121000,36,Medical Emergency,No,580,23.89,13.52,0
APP121632,41,Male,Single,Tier 1,Gujarat,Business Owner,5.2,62400,0,8200.0,16.2,1.0,1,413000,36,Vehicle Purchase,No,675,15.93,0.37,0
APP107183,37,Male,Widowed,Tier 1,Rajasthan,Salaried - Government,8.2,18000,1,2900.0,27.9,2.0,0,140000,36,Personal Expense,No,699,19.5,0.24,0
APP112150,30,Female,Married,Tier 1,Maharashtra,Salaried - Private,1.9,64000,0,8000.0,44.5,1.0,4,113000,36,Business Expansion,No,576,24.57,2.8,0
APP123652,29,Male,Single,Tier 2,Rajasthan,Self-Employed Professional,2.4,113500,3,43500.0,38.5,3.0,1,115000,48,Education,No,565,22.34,9.96,0
APP102591,54,Male,Married,Tier 1,Maharashtra,Salaried - Private,3.7,104600,1,20800.0,53.5,1.0,1,127000,60,Debt Consolidation,No,651,15.47,0.72,0
APP105906,35,Female,Married,Tier 2,Haryana,Salaried - Private,4.5,43300,0,6900.0,56.9,3.0,3,197000,24,Wedding,No,505,25.32,23.7,0
APP111205,38,Male,Married,Tier 2,Gujarat,Salaried - Government,1.8,65100,2,14500.0,70.6,2.0,1,73000,60,Debt Consolidation,No,522,23.29,5.84,0
APP107133,31,Male,Married,Tier 3,Gujarat,Self-Employed Professional,3.7,39300,2,10100.0,75.0,2.0,4,126000,36,Personal Expense,No,477,23.45,36.88,0
APP102307,35,Male,Married,Tier 1,Haryana,Business Owner,0.5,23800,0,2200.0,0.0,3.0,1,312000,36,Personal Expense,No,696,17.83,6.47,0
APP120074,24,Male,Married,Tier 1,Karnataka,Salaried - Private,1.4,44400,3,17500.0,60.5,1.0,4,31000,24,Medical Emergency,No,486,22.36,62.0,1
APP117071,38,Male,Single,Tier 1,Karnataka,Salaried - Private,0.9,99900,1,28400.0,54.9,0.0,2,373000,48,Vehicle Purchase,No,580,22.12,9.85,0
APP114203,29,Female,Married,Tier 1,Karnataka,Salaried - Private,1.2,83100,0,0.0,75.8,1.0,1,130000,36,Personal Expense,Yes,612,25.57,0.2,0
APP100612,22,Female,Single,Tier 3,Telangana,Salaried - Government,5.9,12000,2,2000.0,52.4,0.0,4,65000,48,Home Renovation,No,539,21.22,10.39,0
APP121494,34,Male,Single,Tier 2,Telangana,Salaried - Private,0.5,33100,1,4100.0,40.9,0.0,2,171000,24,Personal Expense,No,602,22.55,0.79,0
APP119584,43,Male,Single,Tier 2,Telangana,Self-Employed Professional,0.5,74700,1,22800.0,22.7,0.0,0,58000,12,Home Renovation,No,592,25.56,1.64,0
APP111168,36,Female,Married,Tier 1,Haryana,Self-Employed Professional,25.0,145900,0,8400.0,31.6,1.0,2,280000,36,Personal Expense,No,744,13.94,0.14,0
APP106629,29,Male,Married,Tier 3,West Bengal,Salaried - PSU,8.1,13500,2,4000.0,37.8,0.0,1,149000,36,Personal Expense,No,618,19.36,2.81,0
APP104135,30,Female,Single,Tier 1,Andhra Pradesh,Salaried - Private,0.5,43900,0,18800.0,28.8,2.0,1,124000,84,Personal Expense,Yes,540,24.15,9.16,0
APP101898,31,Female,Married,Tier 3,Andhra Pradesh,Salaried - Government,0.6,12000,2,600.0,53.9,2.0,0,195000,72,Vehicle Purchase,No,646,24.22,0.85,0
APP113937,47,Male,Married,Tier 1,Haryana,Salaried - Private,17.4,35000,0,8500.0,11.4,1.0,1,243000,36,Education,No,735,13.76,0.37,0
APP100282,43,Male,Married,Tier 1,Telangana,Salaried - Private,2.1,66800,0,7800.0,6.3,1.0,1,59000,60,Vehicle Purchase,No,707,13.65,0.12,0
APP100258,34,Male,Married,Tier 3,Haryana,Business Owner,7.9,26100,0,5600.0,52.0,1.0,2,177000,24,Debt Consolidation,No,586,22.03,5.56,0
APP111116,40,Male,Divorced,Tier 3,Uttar Pradesh,Salaried - Private,0.6,52500,2,14800.0,49.3,3.0,2,88000,48,Wedding,No,550,24.89,16.17,0
APP124298,50,Female,Married,Tier 1,Telangana,Self-Employed Professional,4.7,108800,1,3200.0,86.8,1.0,3,332000,48,Wedding,No,549,24.27,2.79,0
APP104943,28,Female,Married,Tier 2,Madhya Pradesh,Self-Employed Professional,5.7,94200,2,17100.0,50.0,0.0,1,123000,24,Medical Emergency,No,600,23.75,0.32,0
APP119206,44,Male,Married,Tier 2,Maharashtra,Salaried - Private,6.3,48100,2,7100.0,47.5,2.0,2,321000,84,Personal Expense,No,611,21.98,1.69,0
APP114721,43,Female,Single,Tier 1,Rajasthan,Salaried - Government,0.6,65700,0,12600.0,18.7,1.0,1,98000,60,Medical Emergency,No,662,15.6,0.22,0
APP111531,30,Male,Single,Tier 3,Madhya Pradesh,Salaried - PSU,2.6,23400,3,5900.0,34.6,0.0,1,240000,36,Medical Emergency,No,644,25.63,0.95,0
APP119909,45,Male,Married,Tier 1,Rajasthan,Salaried - Government,0.6,39600,1,5000.0,35.5,1.0,2,65000,72,Education,No,625,19.78,0.68,0
APP106971,48,Female,Married,Tier 2,Kerala,Salaried - Private,0.5,84300,1,28400.0,30.0,1.0,1,69000,72,Medical Emergency,No,649,23.5,5.83,0
APP114889,38,Female,Single,Tier 3,Karnataka,Salaried - Private,1.5,66500,3,18800.0,44.9,1.0,1,172000,72,Wedding,No,554,20.57,4.65,0
APP113521,47,Male,Single,Tier 2,Bihar,Salaried - Private,5.7,19600,0,3200.0,80.0,2.0,0,94000,36,Business Expansion,Yes,569,20.78,0.96,0
APP105223,39,Female,Widowed,Tier 2,Delhi NCR,Salaried - Private,8.2,46700,1,7000.0,38.0,0.0,1,60000,12,Personal Expense,No,669,15.69,1.59,0
APP102285,38,Male,Married,Tier 2,West Bengal,Self-Employed Professional,2.0,112600,3,40800.0,59.3,0.0,3,159000,84,Debt Consolidation,No,527,23.96,23.16,0
APP108078,41,Male,Married,Tier 1,West Bengal,Salaried - PSU,1.2,46200,3,18700.0,57.3,0.0,5,176000,72,Personal Expense,No,511,24.74,77.24,1
APP121038,30,Female,Single,Tier 1,Rajasthan,Salaried - Private,13.4,104400,2,20700.0,39.4,0.0,2,69000,60,Wedding,No,658,19.58,0.54,0
APP121384,35,Male,Widowed,Tier 1,Maharashtra,Self-Employed Professional,1.3,336300,0,74700.0,0.0,0.0,0,48000,48,Business Expansion,No,758,12.66,0.1,0
APP106710,46,Male,Married,Tier 3,Andhra Pradesh,Salaried - Private,7.6,39800,0,6100.0,51.6,1.0,5,131000,48,Business Expansion,No,542,19.59,5.45,0
APP124170,34,Female,Divorced,Tier 3,Gujarat,Salaried - Private,0.6,67700,0,6600.0,12.6,1.0,0,93000,60,Medical Emergency,Yes,687,17.79,0.15,0
APP110403,22,Male,Divorced,Tier 2,West Bengal,Salaried - Private,7.7,55400,1,12800.0,29.9,1.0,1,198000,60,Debt Consolidation,No,677,17.2,0.77,0
APP121800,35,Male,Married,Tier 2,Rajasthan,Salaried - PSU,0.5,93700,1,28500.0,26.3,1.0,3,306000,36,Wedding,No,517,21.39,17.97,0
APP100475,32,Male,Married,Tier 3,Maharashtra,Salaried - Private,0.5,27400,0,3800.0,29.5,2.0,1,112000,12,Home Renovation,No,657,19.1,0.55,0
APP118939,29,Male,Married,Tier 3,Punjab,Self-Employed Professional,5.3,26200,0,8000.0,40.7,0.0,1,160000,60,Wedding,Yes,624,20.13,1.58,0
APP116391,40,Female,Single,Tier 3,West Bengal,Salaried - Private,2.5,36200,2,6200.0,35.7,0.0,1,63000,36,Personal Expense,No,594,20.4,3.16,0
APP106411,36,Male,Single,Tier 3,Tamil Nadu,Salaried - Private,6.3,21800,4,7600.0,60.1,2.0,2,165000,60,Education,No,516,19.59,22.75,1
APP102551,34,Female,Married,Tier 1,Uttar Pradesh,Salaried - Government,4.3,60200,0,13700.0,45.4,0.0,4,178000,24,Education,No,567,20.24,9.33,0
APP106852,35,Male,Divorced,Tier 1,Gujarat,Self-Employed Professional,1.5,48100,0,10200.0,77.9,1.0,1,132000,48,Vehicle Purchase,No,559,25.82,4.74,0
APP105546,50,Male,Widowed,Tier 3,Haryana,Business Owner,12.3,12000,0,4100.0,62.4,2.0,3,167000,12,Home Renovation,No,502,24.61,75.5,1
APP113489,34,Male,Single,Tier 1,Rajasthan,Self-Employed Professional,1.7,125800,5,49300.0,61.6,2.0,2,115000,48,Business Expansion,No,499,20.79,23.49,0
APP118810,34,Male,Married,Tier 1,Maharashtra,Salaried - Private,6.0,49400,3,8400.0,52.3,0.0,3,135000,36,Education,Yes,607,19.1,0.5,0
APP122563,33,Male,Married,Tier 2,Karnataka,Salaried - Private,1.8,167200,2,,45.0,1.0,1,119000,84,Vehicle Purchase,No,714,15.78,0.15,0
APP124869,21,Male,Single,Tier 3,Gujarat,Salaried - Government,1.5,12000,1,3000.0,51.6,1.0,2,148000,72,Education,No,564,20.03,12.03,0
APP118658,25,Male,Married,Tier 2,Tamil Nadu,Self-Employed Professional,3.3,42800,1,13900.0,32.3,2.0,3,149000,60,Personal Expense,No,561,21.13,7.42,0
APP109203,51,Female,Married,Tier 3,Madhya Pradesh,Salaried - Private,6.7,92800,1,18500.0,40.9,4.0,2,136000,24,Wedding,No,640,24.04,4.4,0
APP117961,36,Female,Married,Tier 2,West Bengal,Self-Employed Professional,0.5,70300,4,1400.0,68.2,0.0,1,175000,60,Education,No,602,25.82,0.88,0
APP110183,38,Male,Single,Tier 1,Gujarat,Business Owner,5.1,86200,0,18400.0,42.0,1.0,2,73000,24,Business Expansion,No,587,20.53,4.16,0
APP120354,39,Female,Single,Tier 2,Maharashtra,Salaried - Private,13.4,54800,1,7800.0,3.6,,1,191000,36,Business Expansion,Yes,720,15.75,0.13,0
APP113565,45,Female,Married,Tier 2,Haryana,Salaried - Government,3.1,57500,1,13900.0,47.9,2.0,2,239000,36,Debt Consolidation,No,610,21.73,2.79,0
APP116280,34,Female,Single,Tier 1,Bihar,Self-Employed Professional,6.2,61900,1,3900.0,72.0,1.0,2,145000,24,Personal Expense,Yes,625,21.17,0.18,0
APP122974,31,Female,Married,Tier 3,Karnataka,Salaried - Private,10.6,22500,1,4800.0,38.8,2.0,3,474000,48,Vehicle Purchase,No,526,24.47,25.17,0
APP121360,45,Male,Married,Tier 3,Uttar Pradesh,Salaried - Private,8.2,34400,0,6300.0,11.0,4.0,0,112000,36,Wedding,No,666,19.33,0.22,0
APP107193,26,Female,Married,Tier 2,Telangana,Salaried - Government,9.0,35700,2,9800.0,50.7,0.0,1,160000,60,Medical Emergency,No,671,16.8,1.0,0
APP120251,32,Male,Single,Tier 1,Maharashtra,Salaried - PSU,2.8,98000,2,21600.0,45.8,1.0,2,84000,60,Medical Emergency,No,564,20.35,5.74,0
APP118489,37,Male,Single,Tier 1,Karnataka,Salaried - Government,0.7,94700,1,,49.4,0.0,2,159000,48,Personal Expense,No,594,20.11,2.8,0
APP106823,45,Male,Single,Tier 1,Telangana,Salaried - Private,,34700,1,13900.0,43.2,1.0,1,101000,72,Business Expansion,No,622,21.37,7.44,0
APP124072,28,Male,Widowed,Tier 3,Tamil Nadu,Salaried - Private,4.6,47300,2,10100.0,47.6,1.0,2,137000,84,Personal Expense,No,613,19.01,9.87,0
APP100781,34,Male,Single,Tier 2,West Bengal,Salaried - Private,1.9,72400,1,25900.0,31.4,3.0,1,236000,36,Personal Expense,No,613,20.86,2.16,0
APP114939,21,Male,Single,Tier 2,Haryana,Self-Employed Professional,2.5,77100,2,16100.0,35.8,2.0,1,45000,36,Wedding,No,606,21.01,1.66,0
APP118133,25,Male,Single,Tier 1,Bihar,Salaried - Private,0.6,116100,1,19500.0,61.9,1.0,1,243000,60,Debt Consolidation,Yes,574,22.44,0.82,1
APP110983,26,Female,Single,Tier 3,Telangana,Self-Employed Professional,3.5,17600,1,2500.0,43.6,2.0,1,114000,36,Personal Expense,No,645,24.46,0.78,0
APP106519,37,Male,Single,Tier 1,Bihar,Salaried - Private,2.6,82800,0,12700.0,54.3,0.0,0,52000,72,Personal Expense,No,608,20.83,0.95,0
APP105774,58,Female,Single,Tier 1,Haryana,Salaried - Government,5.7,115800,0,5500.0,54.0,0.0,0,59000,12,Vehicle Purchase,No,626,19.93,0.49,0
APP113171,38,Female,Divorced,Tier 1,Karnataka,Self-Employed Professional,6.6,54800,3,8700.0,49.2,1.0,3,120000,48,Personal Expense,No,612,21.0,1.82,0
APP109283,21,Male,Married,Tier 1,Haryana,Salaried - Private,12.0,57800,6,,66.9,3.0,3,177000,36,Wedding,No,568,21.97,16.77,0
APP109369,47,Female,Married,Tier 2,Karnataka,Salaried - Government,8.9,205600,4,48200.0,8.2,3.0,0,214000,72,Personal Expense,No,681,17.39,1.45,0
APP123945,48,Female,Divorced,Tier 2,Tamil Nadu,Salaried - Private,1.3,17100,1,3900.0,14.6,1.0,0,1233000,60,Business Expansion,No,675,16.53,83.35,1
APP118708,36,Female,Married,Tier 1,Punjab,Business Owner,3.6,42200,3,14300.0,50.8,0.0,1,323000,36,Home Renovation,No,595,24.4,6.33,0
APP110271,31,Female,Married,Tier 1,Andhra Pradesh,Salaried - Private,1.9,58200,3,24000.0,46.0,3.0,0,133000,24,Home Renovation,No,574,21.24,8.89,0
APP105055,35,Female,Married,Tier 2,Karnataka,Salaried - Private,0.5,132300,1,49700.0,59.0,1.0,2,78000,48,Wedding,Yes,565,24.01,3.32,1
APP110800,35,Male,Married,Tier 2,Telangana,Salaried - Government,2.6,67100,0,12100.0,0.0,0.0,0,97000,48,Home Renovation,No,729,12.97,0.08,0
APP123765,47,Male,Single,Tier 3,Haryana,Salaried - Private,1.6,148800,1,13500.0,31.7,1.0,0,285000,48,Debt Consolidation,No,635,24.86,0.41,0
APP101727,30,Female,Single,Tier 1,Kerala,Salaried - Government,,19500,2,6000.0,100.0,0.0,4,391000,36,Personal Expense,No,474,19.73,78.42,1
APP116994,44,Male,Single,Tier 2,Rajasthan,Salaried - Private,1.2,28500,2,10600.0,46.3,0.0,3,164000,48,Wedding,No,523,19.79,53.32,1
APP116009,30,Female,Single,Tier 2,Uttar Pradesh,Salaried - Government,,34200,0,7800.0,0.0,1.0,1,147000,60,Home Renovation,Yes,710,15.27,0.08,0
APP104666,47,Male,Single,Tier 3,Bihar,Salaried - Private,2.2,40800,2,6600.0,72.9,1.0,2,171000,12,Debt Consolidation,No,502,22.0,10.36,1
APP121797,34,Female,Married,Tier 2,Haryana,Salaried - Private,6.9,48400,0,7200.0,57.9,2.0,3,146000,36,Wedding,No,561,24.11,3.74,0
APP108535,30,Male,Married,Tier 2,Kerala,Self-Employed Professional,8.6,21800,3,2100.0,66.7,1.0,3,84000,36,Personal Expense,No,595,25.64,3.78,0
APP103750,32,Female,Married,Tier 1,Gujarat,Salaried - Government,2.8,72500,3,18600.0,23.3,0.0,1,169000,48,Medical Emergency,No,664,15.22,0.41,0
APP112924,30,Male,Married,Tier 2,Telangana,Salaried - Private,9.5,36800,1,6700.0,67.4,2.0,3,269000,24,Medical Emergency,Yes,580,19.29,4.32,0
APP112722,50,Female,Single,Tier 2,Punjab,Salaried - Private,0.5,42800,0,4600.0,12.5,1.0,0,123000,48,Personal Expense,No,707,14.43,0.36,0
APP111407,25,Female,Married,Tier 3,Gujarat,Salaried - Private,3.0,46700,0,11200.0,9.1,2.0,0,247000,72,Vehicle Purchase,Yes,724,14.73,0.11,0
APP100097,26,Female,Single,Tier 2,Telangana,Salaried - Government,1.8,32900,2,10100.0,13.2,3.0,2,56000,24,Home Renovation,No,644,25.0,5.96,0
APP103137,45,Male,Single,Tier 2,Punjab,Salaried - Private,5.8,72400,1,18600.0,24.9,2.0,0,264000,24,Home Renovation,No,644,22.96,1.58,0
APP113368,47,Male,Widowed,Tier 1,Gujarat,Salaried - Private,0.5,99300,1,7800.0,56.1,0.0,2,169000,48,Wedding,No,603,21.71,2.48,0
APP114357,44,Male,Married,Tier 1,Maharashtra,Business Owner,2.5,114600,2,18600.0,45.0,2.0,4,273000,72,Personal Expense,No,498,21.44,34.18,0
APP117921,43,Male,Married,Tier 1,Rajasthan,Salaried - Private,5.8,45900,0,3600.0,56.3,0.0,0,310000,24,Wedding,No,641,24.22,1.25,0
APP113140,24,Other,Single,Tier 2,Andhra Pradesh,Salaried - Private,10.2,17100,0,1300.0,70.8,1.0,2,202000,36,Personal Expense,No,672,19.63,0.96,0
APP115177,33,Female,Married,Tier 2,Telangana,Salaried - Government,3.4,55600,1,8000.0,20.3,0.0,1,140000,48,Personal Expense,No,668,15.98,0.47,0
APP103648,47,Male,Single,Tier 2,Madhya Pradesh,Salaried - Private,1.3,32400,2,11300.0,61.2,0.0,2,150000,24,Debt Consolidation,Yes,537,21.24,5.68,0
APP110849,47,Female,Married,Tier 2,Delhi NCR,Salaried - Private,5.0,57300,1,15200.0,43.5,1.0,1,335000,12,Home Renovation,No,645,21.43,1.46,0
APP122222,40,Male,Married,Tier 2,Gujarat,Salaried - Private,2.4,12000,2,5800.0,52.5,2.0,1,50000,36,Vehicle Purchase,Yes,564,21.84,9.16,0
APP117901,41,Male,Single,Tier 1,West Bengal,Salaried - PSU,6.0,26600,1,5600.0,1.9,1.0,1,55000,36,Business Expansion,No,690,19.6,0.68,0
APP101633,35,Male,Married,Tier 1,Tamil Nadu,Salaried - Private,9.5,38100,1,700.0,45.8,3.0,0,46000,60,Vehicle Purchase,No,654,19.23,0.23,0
APP121008,48,Female,Widowed,Tier 3,Andhra Pradesh,Salaried - Government,5.7,45600,3,15400.0,78.6,2.0,1,435000,12,Debt Consolidation,No,491,24.13,42.74,1
APP112464,40,Male,Married,Tier 2,Gujarat,Salaried - Private,1.6,75300,2,16600.0,45.3,0.0,2,151000,84,Education,No,583,22.2,3.36,0
APP111861,39,Male,Married,Tier 3,Gujarat,Self-Employed Professional,5.1,14000,2,4200.0,58.2,1.0,0,174000,48,Home Renovation,No,620,19.93,5.86,0
APP124676,24,Other,Single,Tier 2,Rajasthan,Salaried - Government,1.4,24200,0,9300.0,1.6,2.0,0,261000,60,Home Renovation,No,642,24.46,2.15,0
APP118474,35,Other,Widowed,Tier 2,Bihar,Self-Employed Professional,2.8,133100,0,36300.0,61.0,3.0,1,500000,60,Vehicle Purchase,No,497,19.67,23.35,0
APP106171,21,Female,Single,Tier 1,Telangana,Business Owner,1.6,358800,2,90000.0,43.7,4.0,1,55000,24,Education,No,631,21.93,1.41,0
APP107521,38,Male,Married,Tier 1,Delhi NCR,Salaried - Private,6.8,83800,1,14200.0,39.0,1.0,0,167000,48,Vehicle Purchase,Yes,690,19.06,0.04,0
APP100572,37,Male,Single,Tier 1,Rajasthan,Salaried - Private,6.7,30900,0,7300.0,25.0,1.0,0,90000,36,Home Renovation,No,612,19.78,4.15,0
APP109879,49,Female,Married,Tier 3,Gujarat,Self-Employed Professional,2.0,79700,1,5600.0,8.2,0.0,1,188000,72,Wedding,No,713,15.76,0.1,0
APP123842,44,Male,Married,Tier 1,Karnataka,Salaried - Government,1.7,42200,0,0.0,31.8,2.0,2,87000,24,Wedding,Yes,634,22.03,0.31,0
APP119446,48,Other,Married,Tier 2,Madhya Pradesh,Salaried - Private,0.5,42200,2,7500.0,71.8,2.0,0,80000,48,Debt Consolidation,No,624,25.46,0.58,0
APP100597,42,Female,Married,Tier 3,Rajasthan,Salaried - Private,5.1,47200,0,12200.0,48.0,1.0,3,191000,60,Education,No,636,19.8,4.34,0
APP115352,32,Male,Married,Tier 1,Gujarat,Self-Employed Professional,9.3,122400,2,49400.0,83.3,1.0,3,167000,60,Debt Consolidation,No,533,22.74,12.3,0
APP107345,21,Female,Married,Tier 1,West Bengal,Salaried - Private,0.5,21400,1,5400.0,65.4,3.0,1,355000,36,Vehicle Purchase,Yes,545,20.65,17.81,0
APP106304,44,Female,Married,Tier 1,Gujarat,Salaried - Private,7.6,30000,5,8500.0,17.8,0.0,2,117000,36,Education,No,648,24.13,2.67,0
APP124315,27,Male,Married,Tier 2,Haryana,Self-Employed Professional,6.6,45000,0,6200.0,81.4,1.0,2,250000,60,Business Expansion,No,554,21.0,2.34,0
APP116376,42,Female,Married,Tier 1,Delhi NCR,Business Owner,5.8,90300,1,33300.0,32.1,1.0,0,159000,60,Debt Consolidation,No,653,19.24,0.99,0
APP122635,42,Male,Married,Tier 1,Uttar Pradesh,Salaried - PSU,2.3,85100,1,,28.5,0.0,0,99000,24,Wedding,No,668,19.96,0.46,0
APP118322,43,Female,Married,Tier 3,Maharashtra,Salaried - Private,1.8,151600,2,50500.0,32.3,0.0,0,130000,12,Wedding,Yes,626,24.96,0.34,0
APP101753,30,Female,Married,Tier 3,Punjab,Salaried - PSU,7.2,25400,0,4700.0,65.3,1.0,0,92000,36,Personal Expense,No,617,19.7,0.75,0
APP120054,31,Male,Married,Tier 2,Maharashtra,Salaried - Government,0.5,30100,0,6500.0,44.9,1.0,0,122000,84,Wedding,No,654,16.36,0.33,0
APP118745,53,Male,Married,Tier 3,Kerala,Business Owner,0.5,86500,2,26700.0,58.2,0.0,3,151000,60,Vehicle Purchase,No,543,21.57,20.06,0
APP120644,42,Female,Single,Tier 2,Kerala,Self-Employed Professional,2.9,49800,0,11500.0,20.9,0.0,1,90000,12,Business Expansion,No,694,16.53,0.64,0
APP105432,25,Female,Married,Tier 3,Rajasthan,Salaried - Private,10.3,30100,0,4300.0,32.5,2.0,2,55000,24,Medical Emergency,No,603,19.75,3.58,0
APP113183,47,Female,Single,Tier 2,Karnataka,Salaried - Government,0.5,16000,2,5600.0,58.5,1.0,1,98000,48,Education,No,527,22.03,12.98,0
APP122260,44,Male,Single,Tier 2,Haryana,Salaried - Government,2.0,48700,0,6600.0,38.7,3.0,1,95000,24,Education,Yes,589,24.24,0.19,0
APP124340,33,Male,Married,Tier 1,West Bengal,Salaried - Government,2.9,28300,2,6900.0,35.7,1.0,3,217000,36,Home Renovation,Yes,595,21.9,2.01,0
APP111929,26,Female,Married,Tier 2,Gujarat,Salaried - Government,3.3,15500,0,4400.0,27.3,2.0,2,458000,24,Wedding,No,649,19.43,19.81,0
